,x,y,Mass,halo_id,Ellipticity,Ellipse Parameter,Area,PCA_likelihood,PCA
0,6.092464923858643,-2.95713472366333,11.298064336582165,2,0.8261073125082927,"((31.573684692382812, 31.29442596435547), (13.491406440734863, 15.936567306518555), 35.501407623291016)",675.4634905628574,8377.36797767465,PCA(n_components=20)
1,9.487204551696777,-3.867323637008667,11.198350651530033,3,0.8723837469474384,"((31.600740432739258, 31.420093536376953), (17.141555786132812, 20.120479583740234), 6.8854546546936035)",1083.523755304565,7476.292969031609,PCA(n_components=20)
2,8.582416534423828,-3.603722333908081,11.192987936111379,4,0.9354539627234952,"((31.5007381439209, 31.537466049194336), (16.49013328552246, 17.697040557861328), 47.893619537353516)",916.8001693479628,7871.5305893508375,PCA(n_components=20)
3,9.52685546875,-2.1113574504852295,11.113957497762541,5,0.4664346848163221,"((31.520112991333008, 31.587797164916992), (10.763444900512695, 22.971464157104492), 176.3292999267578)",776.7653455674773,8444.50866691383,PCA(n_components=20)
4,5.397633075714111,-4.33685827255249,11.264569012355295,6,0.6228590456195138,"((31.59678840637207, 31.716840744018555), (12.448837280273438, 19.476531982421875), 177.66444396972656)",761.7111122122546,8674.569152505912,PCA(n_components=20)
5,6.766096115112305,-3.274441719055176,10.81938563517827,7,0.7842664569785134,"((31.485506057739258, 31.67790985107422), (13.5525484085083, 17.823627471923828), 145.3357696533203)",758.8692171156538,7032.159579181029,PCA(n_components=20)
6,11.537515640258789,-1.4965671300888062,10.754249434218053,8,0.575963993545633,"((31.684120178222656, 31.606918334960938), (15.440882682800293, 27.273466110229492), 6.614625453948975)",1323.0075748204276,5201.129787071071,PCA(n_components=20)
7,-0.3202533423900604,-2.2800843715667725,10.837292311386596,9,0.4005932583457715,"((31.44338035583496, 31.49758529663086), (7.915363788604736, 19.36850929260254), 178.68792724609375)",481.6337906809488,9300.622564121717,PCA(n_components=20)
8,1.4040385484695435,2.0764288902282715,11.054838752954053,10,0.6331918732924543,"((31.472209930419922, 31.78328514099121), (8.268488883972168, 13.116501808166504), 0.01255173608660698)",340.7171882019553,9598.113209734274,PCA(n_components=20)
9,2.964939832687378,-3.5286917686462402,10.966439926249915,11,0.49603910949857194,"((31.387123107910156, 31.141117095947266), (9.026647567749023, 19.074167251586914), 179.8509521484375)",540.9061826278357,8957.051098934086,PCA(n_components=20)
10,5.425569534301758,-4.398138046264648,10.769589582810399,12,0.6009793146866305,"((31.580745697021484, 31.462610244750977), (11.91408634185791, 19.762897491455078), 179.87977600097656)",739.7095638510303,8852.974295036089,PCA(n_components=20)
11,-0.01477577444165945,-2.3858578205108643,10.610272961807924,13,0.4198414552196569,"((31.52815055847168, 31.292131423950195), (8.53240966796875, 19.51497459411621), 0.7380103468894958)",523.1058321602355,9450.60205632033,PCA(n_components=20)
12,-1.9676182270050049,3.001798391342163,10.536055007132054,14,0.4830107388008924,"((31.150270462036133, 31.316822052001953), (7.110213279724121, 12.730629920959473), 174.05894470214844)",284.3690939306701,10040.968472743183,PCA(n_components=20)
13,1.38150954246521,0.3397676646709442,10.659852454055232,15,0.567225108655037,"((31.64390754699707, 31.35391616821289), (8.729439735412598, 13.97323989868164), 176.1272430419922)",383.2069341810337,9308.845751807574,PCA(n_components=20)
14,-2.2978715896606445,8.638450622558594,10.756926589641386,16,0.5900390524353275,"((31.18971061706543, 31.469310760498047), (5.68940544128418, 9.484125137329102), 173.44410705566406)",169.51730217698784,9381.895311342452,PCA(n_components=20)
15,-1.7189280986785889,1.8518574237823486,10.554288066778067,18,0.4239295094803993,"((31.56006622314453, 31.330909729003906), (6.4725518226623535, 12.64822006225586), 0.4159403145313263)",257.19044041918164,8955.37093637846,PCA(n_components=20)
16,-1.3658063411712646,11.357364654541016,10.460982727538351,22,0.5351474352209502,"((31.677753448486328, 31.707990646362305), (4.756296634674072, 6.959279537200928), 178.14271545410156)",103.98796669303852,9442.793508341787,PCA(n_components=20)
